"date","geo_value","cases","deaths"
2021-07-10,"nm",537,10
2021-07-10,"nv",3309,23
2021-07-10,"ny",3526,41
2021-07-10,"oh",1747,29
2021-07-10,"ok",2199,18
2021-07-10,"or",1193,11
2021-07-10,"pa",1360,39
2021-07-10,"ri",86,0
2021-07-10,"sc",1657,16
2021-07-10,"sd",57,2
2021-07-10,"tn",2827,24
2021-07-10,"tx",12384,151
2021-07-10,"ut",2866,15
2021-07-10,"va",1529,27
2021-07-10,"vt",38,0
2021-07-10,"wa",2620,58
2021-07-10,"wi",745,47
2021-07-10,"wv",316,9
2021-07-10,"wy",521,4
2021-07-17,"ak",685,2
2021-07-17,"al",4873,41
2021-07-17,"ar",7120,44
2021-07-17,"az",5480,71
2021-07-17,"ca",27322,220
2021-07-17,"co",3537,39
2021-07-17,"ct",706,3
2021-07-17,"de",320,2
2021-07-17,"fl",45449,231
2021-07-17,"ga",6580,72
2021-07-17,"hi",711,2
2021-07-17,"ia",651,9
2021-07-17,"id",1025,8
2021-07-17,"il",4449,64
2021-07-17,"in",3101,26
2021-07-17,"ks",2931,25
2021-07-17,"ky",2974,34
2021-07-17,"la",8387,47
2021-07-17,"ma",1442,28
2021-07-17,"md",924,18
2021-07-17,"me",256,20
2021-07-17,"mi",1682,49
2021-07-17,"mn",1227,13
2021-07-17,"mo",13393,90
2021-07-17,"ms",2747,26
2021-07-17,"mt",423,18
2021-07-17,"nc",5441,40
2021-07-17,"nd",154,5
2021-07-17,"ne",690,13
2021-07-17,"nh",199,6
2021-07-17,"nj",2715,35
2021-07-17,"nm",937,25
2021-07-17,"nv",5024,38
2021-07-17,"ny",5843,32
2021-07-17,"oh",2772,33
2021-07-17,"ok",3925,11
2021-07-17,"or",1768,25
2021-07-17,"pa",2329,47
2021-07-17,"ri",242,6
2021-07-17,"sc",2885,16
2021-07-17,"sd",111,2
2021-07-17,"tn",4522,40
2021-07-17,"tx",20735,183
2021-07-17,"ut",3643,20
2021-07-17,"va",2066,27
2021-07-17,"vt",93,0
2021-07-17,"wa",4964,45
2021-07-17,"wi",1222,27
2021-07-17,"wv",468,11
2021-07-17,"wy",557,9
2021-07-24,"ak",1365,3
2021-07-24,"al",9653,40
2021-07-24,"ar",11748,56
2021-07-24,"az",9544,70
2021-07-24,"ca",44398,151
2021-07-24,"co",4730,43
2021-07-24,"ct",1362,4
2021-07-24,"de",390,1
2021-07-24,"fl",73166,282
2021-07-24,"ga",11729,56
2021-07-24,"hi",1293,4
2021-07-24,"ia",1395,12
2021-07-24,"id",1440,10
2021-07-24,"il",7984,47
2021-07-24,"in",4285,25
2021-07-24,"ks",3798,40
2021-07-24,"ky",5154,23
2021-07-24,"la",16898,72
2021-07-24,"ma",2908,27
2021-07-24,"md",1612,26
2021-07-24,"me",429,15
2021-07-24,"mi",2921,37
2021-07-24,"mn",1863,15
2021-07-24,"mo",16755,85
2021-07-24,"ms",6376,37
2021-07-24,"mt",592,4
2021-07-24,"nc",9053,47
2021-07-24,"nd",229,1
2021-07-24,"ne",978,9
2021-07-24,"nh",245,4
2021-07-24,"nj",4613,37
2021-07-24,"nm",1298,18
2021-07-24,"nv",5947,59
2021-07-24,"ny",9626,38
2021-07-24,"oh",4801,43
2021-07-24,"ok",6569,37
2021-07-24,"or",2871,19
2021-07-24,"pa",3667,33
2021-07-24,"ri",476,3
2021-07-24,"sc",5030,16
2021-07-24,"sd",191,2
2021-07-24,"tn",8536,43
2021-07-24,"tx",35621,190
2021-07-24,"ut",3799,12
2021-07-24,"va",3801,23
2021-07-24,"vt",126,1
2021-07-24,"wa",6168,36
2021-07-24,"wi",2251,31
2021-07-24,"wv",769,17
2021-07-24,"wy",728,6
2021-07-31,"ak",1647,5
2021-07-31,"al",16476,53
2021-07-31,"ar",12124,93
2021-07-31,"az",11575,76
2021-07-31,"ca",59492,192
2021-07-31,"co",6077,53
2021-07-31,"ct",2298,7
2021-07-31,"de",678,135
2021-07-31,"fl",110724,409
2021-07-31,"ga",21744,62
2021-07-31,"hi",2027,10
2021-07-31,"ia",2158,13
2021-07-31,"id",2188,14
2021-07-31,"il",11679,49
2021-07-31,"in",6851,40
2021-07-31,"ks",5725,20
2021-07-31,"ky",8786,25
2021-07-31,"la",28836,99
2021-07-31,"ma",4600,31
2021-07-31,"md",2905,19
2021-07-31,"me",558,3
2021-07-31,"mi",4743,40
2021-07-31,"mn",3314,18
2021-07-31,"mo",17826,120
2021-07-31,"ms",10325,41
2021-07-31,"mt",1111,9
2021-07-31,"nc",16147,65
2021-07-31,"nd",439,1
2021-07-31,"ne",1611,0
2021-07-31,"nh",505,2
2021-07-31,"nj",6237,29
2021-07-31,"nm",1929,13
2021-07-31,"nv",7358,95
2021-07-31,"ny",15229,47
2021-07-31,"oh",7668,46
2021-07-31,"ok",9459,31
2021-07-31,"or",4886,22
2021-07-31,"pa",6245,27
2021-07-31,"ri",892,1
2021-07-31,"sc",10315,26
2021-07-31,"sd",261,2
2021-07-31,"tn",15345,70
2021-07-31,"tx",63026,271
2021-07-31,"ut",6049,26
2021-07-31,"va",6084,32
2021-07-31,"vt",213,1
2021-07-31,"wa",6841,44
2021-07-31,"wi",5121,50
2021-07-31,"wv",1314,10
2021-07-31,"wy",876,10
2021-08-07,"ak",2090,9
2021-08-07,"al",21602,88
2021-08-07,"ar",16456,149
2021-08-07,"az",16180,130
2021-08-07,"ca",96338,369
2021-08-07,"co",7708,60
2021-08-07,"ct",3741,3
2021-08-07,"de",1151,2
2021-08-07,"fl",134751,616
2021-08-07,"ga",31990,126
2021-08-07,"hi",3450,5
2021-08-07,"ia",3570,10
2021-08-07,"id",3607,20
2021-08-07,"il",16747,76
2021-08-07,"in",10027,49
2021-08-07,"ks",6626,44
2021-08-07,"ky",13364,36
2021-08-07,"la",32224,211
2021-08-07,"ma",6615,12
2021-08-07,"md",4568,24
2021-08-07,"me",843,1
2021-08-07,"mi",7483,33
2021-08-07,"mn",5087,26
2021-08-07,"mo",20031,175
2021-08-07,"ms",14644,78
2021-08-07,"mt",1516,18
2021-08-07,"nc",23061,101
2021-08-07,"nd",663,3
2021-08-07,"ne",2619,10
2021-08-07,"nh",1005,2
2021-08-07,"nj",8700,43
2021-08-07,"nm",3377,15
2021-08-07,"nv",7173,93
2021-08-07,"ny",22690,88
2021-08-07,"oh",11640,66
2021-08-07,"ok",13348,46
2021-08-07,"or",7144,31
2021-08-07,"pa",10198,50
2021-08-07,"ri",1486,3
2021-08-07,"sc",17162,46
2021-08-07,"sd",369,7
2021-08-07,"tn",22380,89
2021-08-07,"tx",93718,422
2021-08-07,"ut",6012,43
2021-08-07,"va",10280,26
2021-08-07,"vt",431,0
2021-08-07,"wa",15564,46
2021-08-07,"wi",8047,10
2021-08-07,"wv",2146,19
2021-08-07,"wy",1326,10
2021-08-14,"ak",2220,5
2021-08-14,"al",20696,141
2021-08-14,"ar",15382,155
2021-08-14,"az",18995,86
2021-08-14,"ca",88434,0
2021-08-14,"co",8753,78
2021-08-14,"ct",3760,11
2021-08-14,"de",1629,3
2021-08-14,"fl",151764,1071
2021-08-14,"ga",41176,176
2021-08-14,"hi",4495,6
2021-08-14,"ia",6822,17
2021-08-14,"id",3963,28
2021-08-14,"il",21334,102
2021-08-14,"in",15407,74
2021-08-14,"ks",8375,86
2021-08-14,"ky",17097,58
2021-08-14,"la",40873,309
2021-08-14,"ma",8091,46
2021-08-14,"md",5967,38
2021-08-14,"me",1216,3
2021-08-14,"mi",10021,63
2021-08-14,"mn",7063,35
2021-08-14,"mo",19345,203
2021-08-14,"ms",22998,140
2021-08-14,"mt",1982,8
2021-08-14,"nc",36277,90
2021-08-14,"nd",981,3
2021-08-14,"ne",1330,0
2021-08-14,"nh",1239,6
2021-08-14,"nj",11607,47
2021-08-14,"nm",4776,21
2021-08-14,"nv",7552,155
2021-08-14,"ny",28388,128
2021-08-14,"oh",16865,123
2021-08-14,"ok",14851,63
2021-08-14,"or",11564,46
2021-08-14,"pa",13089,66
2021-08-14,"ri",1764,1
2021-08-14,"sc",22003,89
2021-08-14,"sd",1144,2
2021-08-14,"tn",30440,128
2021-08-14,"tx",99495,640
2021-08-14,"ut",5906,31
2021-08-14,"va",13162,41
2021-08-14,"vt",720,4
2021-08-14,"wa",18654,71
2021-08-14,"wi",9612,22
2021-08-14,"wv",2835,11
2021-08-14,"wy",1819,7
2021-08-21,"ak",3300,11
2021-08-21,"al",31845,235
2021-08-21,"ar",15737,200
2021-08-21,"az",20365,135
2021-08-21,"ca",108073,494
2021-08-21,"co",11259,84
2021-08-21,"ct",4020,30
2021-08-21,"de",2274,16
2021-08-21,"fl",150740,1486
2021-08-21,"ga",54469,221
2021-08-21,"hi",4851,15
2021-08-21,"ia",5944,16
2021-08-21,"id",4885,38
2021-08-21,"il",24684,129
2021-08-21,"in",20416,100
2021-08-21,"ks",8221,107
2021-08-21,"ky",23196,98
2021-08-21,"la",35139,399
2021-08-21,"ma",9249,35
2021-08-21,"md",6895,51
2021-08-21,"me",1138,20
2021-08-21,"mi",12030,109
2021-08-21,"mn",8705,31
2021-08-21,"mo",16828,181
2021-08-21,"ms",25102,230
2021-08-21,"mt",2454,25
2021-08-21,"nc",37480,233
2021-08-21,"nd",1464,6
2021-08-21,"ne",5093,17
2021-08-21,"nh",1670,2
2021-08-21,"nj",13196,58
2021-08-21,"nm",5227,26
2021-08-21,"nv",7574,120
2021-08-21,"ny",31615,155
2021-08-21,"oh",21010,190
2021-08-21,"ok",15542,82
2021-08-21,"or",14514,77
2021-08-21,"pa",17491,108
2021-08-21,"ri",2121,9
2021-08-21,"sc",25346,174
2021-08-21,"sd",1539,4
2021-08-21,"tn",41641,212
2021-08-21,"tx",121992,937
2021-08-21,"ut",7270,47
2021-08-21,"va",16253,48
2021-08-21,"vt",884,6
2021-08-21,"wa",21159,117
2021-08-21,"wi",9743,46
2021-08-21,"wv",5536,32
2021-08-21,"wy",2399,16
2021-08-28,"ak",3574,24
2021-08-28,"al",28268,219
2021-08-28,"ar",14569,209
2021-08-28,"az",22989,182
2021-08-28,"ca",95570,604
2021-08-28,"co",12290,88
2021-08-28,"ct",4852,21
2021-08-28,"de",2465,23
2021-08-28,"fl",151760,1727
2021-08-28,"ga",62842,354
2021-08-28,"hi",5345,24
2021-08-28,"ia",7558,42
2021-08-28,"id",4948,44
2021-08-28,"il",25636,197
2021-08-28,"in",26551,145
2021-08-28,"ks",9687,52
2021-08-28,"ky",28850,166
2021-08-28,"la",29881,441
2021-08-28,"ma",10060,47
2021-08-28,"md",7937,45
2021-08-28,"me",1721,6
2021-08-28,"mi",14020,127
2021-08-28,"mn",10634,39
2021-08-28,"mo",16314,250
2021-08-28,"ms",21391,288
2021-08-28,"mt",3298,28
2021-08-28,"nc",44402,260
2021-08-28,"nd",2031,10
2021-08-28,"ne",5006,17
2021-08-28,"nh",1954,18
2021-08-28,"nj",13624,94
2021-08-28,"nm",5713,33
2021-08-28,"nv",7859,153
2021-08-28,"ny",29810,147
2021-08-28,"oh",29140,242
2021-08-28,"ok",18036,136
2021-08-28,"or",15424,103
2021-08-28,"pa",21831,131
2021-08-28,"ri",1991,11
2021-08-28,"sc",32606,239
2021-08-28,"sd",2468,4
2021-08-28,"tn",41759,235
2021-08-28,"tx",107070,1356
2021-08-28,"ut",8220,51
2021-08-28,"va",20573,122
2021-08-28,"vt",911,5
2021-08-28,"wa",22535,151
2021-08-28,"wi",12753,70
2021-08-28,"wv",8760,56
2021-08-28,"wy",2796,26
2021-09-04,"ak",3836,10
2021-09-04,"al",31262,195
2021-09-04,"ar",14127,184
2021-09-04,"az",21595,218
2021-09-04,"ca",96883,733
2021-09-04,"co",13410,127
2021-09-04,"ct",4427,36
2021-09-04,"de",2818,14
2021-09-04,"fl",129202,2345
2021-09-04,"ga",63788,567
2021-09-04,"hi",6227,27
2021-09-04,"ia",8852,39
2021-09-04,"id",7657,52
2021-09-04,"il",30321,194
2021-09-04,"in",33775,197
2021-09-04,"ks",11353,85
2021-09-04,"ky",30544,176
2021-09-04,"la",17104,348
2021-09-04,"ma",11789,59
2021-09-04,"md",8314,78
2021-09-04,"me",2688,10
2021-09-04,"mi",16252,152
2021-09-04,"mn",11228,45
2021-09-04,"mo",16191,222
2021-09-04,"ms",19223,261
2021-09-04,"mt",3871,28
2021-09-04,"nc",48097,389
2021-09-04,"nd",2719,4
2021-09-04,"ne",4822,28
2021-09-04,"nh",2188,11
2021-09-04,"nj",14294,98
2021-09-04,"nm",5881,47
2021-09-04,"nv",8036,150
2021-09-04,"ny",34749,219
2021-09-04,"oh",39705,335
2021-09-04,"ok",18438,189
2021-09-04,"or",15472,157
2021-09-04,"pa",25073,173
2021-09-04,"ri",2041,9
2021-09-04,"sc",38113,329
2021-09-04,"sd",3062,10
2021-09-04,"tn",49296,276
2021-09-04,"tx",131058,1737
2021-09-04,"ut",9554,35
2021-09-04,"va",23515,130
2021-09-04,"vt",1049,6
2021-09-04,"wa",24502,184
2021-09-04,"wi",13882,83
2021-09-04,"wv",10191,60
2021-09-04,"wy",3739,23
2021-09-11,"ak",4497,9
2021-09-11,"al",26532,259
2021-09-11,"ar",11162,194
2021-09-11,"az",18476,186
2021-09-11,"ca",68115,786
2021-09-11,"co",13191,102
2021-09-11,"ct",3798,30
2021-09-11,"de",2831,9
2021-09-11,"fl",100249,2448
2021-09-11,"ga",50560,621
2021-09-11,"hi",4378,39
2021-09-11,"ia",9591,30
2021-09-11,"id",8033,93
2021-09-11,"il",26058,231
2021-09-11,"in",26685,213
2021-09-11,"ks",9956,135
2021-09-11,"ky",27566,147
2021-09-11,"la",15674,349
2021-09-11,"ma",11438,74
2021-09-11,"md",7164,98
2021-09-11,"me",2444,21
2021-09-11,"mi",17224,149
2021-09-11,"mn",11078,48
2021-09-11,"mo",14755,227
2021-09-11,"ms",13449,365
2021-09-11,"mt",4228,23
2021-09-11,"nc",42107,367
2021-09-11,"nd",2987,9
2021-09-11,"ne",5760,9
2021-09-11,"nh",2398,15
2021-09-11,"nj",14885,112
2021-09-11,"nm",4496,53
2021-09-11,"nv",7306,119
2021-09-11,"ny",33973,258
2021-09-11,"oh",46525,401
2021-09-11,"ok",16462,207
2021-09-11,"or",12952,142
2021-09-11,"pa",27863,186
2021-09-11,"ri",2107,20
2021-09-11,"sc",31674,368
2021-09-11,"sd",2904,11
2021-09-11,"tn",65666,290
2021-09-11,"tx",121620,1773
2021-09-11,"ut",10550,66
2021-09-11,"va",23660,137
2021-09-11,"vt",1050,6
2021-09-11,"wa",22242,227
2021-09-11,"wi",12737,92
2021-09-11,"wv",11561,83
2021-09-11,"wy",3437,21
2021-09-18,"ak",5150,11
2021-09-18,"al",22489,536
2021-09-18,"ar",10432,202
2021-09-18,"az",18511,304
2021-09-18,"ca",68293,904
2021-09-18,"co",13297,135
2021-09-18,"ct",5409,39
2021-09-18,"de",3228,20
2021-09-18,"fl",75998,2468
2021-09-18,"ga",40840,836
2021-09-18,"hi",3850,49
2021-09-18,"ia",13071,64
2021-09-18,"id",8444,164
2021-09-18,"il",25959,330
2021-09-18,"in",26701,300
2021-09-18,"ks",9815,98
2021-09-18,"ky",28715,278
2021-09-18,"la",13063,362
2021-09-18,"ma",13931,93
2021-09-18,"md",8668,104
2021-09-18,"me",3396,21
2021-09-18,"mi",21418,176
2021-09-18,"mn",15117,91
2021-09-18,"mo",15323,191
2021-09-18,"ms",13101,309
2021-09-18,"mt",5997,43
2021-09-18,"nc",50992,540
2021-09-18,"nd",3238,13
2021-09-18,"ne",4707,15
2021-09-18,"nh",3211,16
2021-09-18,"nj",15660,128
2021-09-18,"nm",4834,70
2021-09-18,"nv",8203,143
2021-09-18,"ny",34826,229
2021-09-18,"oh",48615,522
2021-09-18,"ok",14762,232
2021-09-18,"or",13016,155
2021-09-18,"pa",32936,278
2021-09-18,"ri",2600,19
2021-09-18,"sc",35152,465
2021-09-18,"sd",3152,16
2021-09-18,"tn",37911,436
2021-09-18,"tx",116660,1783
2021-09-18,"ut",11006,63
2021-09-18,"va",25370,206
2021-09-18,"vt",1427,11
2021-09-18,"wa",23020,283
2021-09-18,"wi",17900,90
2021-09-18,"wv",13468,163
2021-09-18,"wy",3315,39
2021-09-25,"ak",7252,63
2021-09-25,"al",19120,813
2021-09-25,"ar",7916,141
2021-09-25,"az",17444,319
2021-09-25,"ca",41604,592
2021-09-25,"co",12610,134
2021-09-25,"ct",3391,38
2021-09-25,"de",3240,22
2021-09-25,"fl",54109,2340
2021-09-25,"ga",32422,901
2021-09-25,"hi",2771,45
2021-09-25,"ia",11429,82
2021-09-25,"id",8535,117
2021-09-25,"il",21785,265
2021-09-25,"in",21327,294
2021-09-25,"ks",7516,117
2021-09-25,"ky",23682,230
2021-09-25,"la",8887,323
2021-09-25,"ma",11876,100
2021-09-25,"md",8629,106
2021-09-25,"me",3283,31
2021-09-25,"mi",22990,217
2021-09-25,"mn",15569,93
2021-09-25,"mo",12741,269
2021-09-25,"ms",9489,211
2021-09-25,"mt",6323,68
2021-09-25,"nc",38251,493
2021-09-25,"nd",3677,20
2021-09-25,"ne",4688,34
2021-09-25,"nh",3132,15
2021-09-25,"nj",14770,141
2021-09-25,"nm",4068,74
2021-09-25,"nv",6392,170
2021-09-25,"ny",35807,266
2021-09-25,"oh",42972,607
2021-09-25,"ok",12317,275
2021-09-25,"or",11149,113
2021-09-25,"pa",32595,277
2021-09-25,"ri",2251,11
2021-09-25,"sc",22396,466
2021-09-25,"sd",2815,25
2021-09-25,"tn",26336,521
2021-09-25,"tx",79509,2053
2021-09-25,"ut",9713,82
2021-09-25,"va",22668,269
2021-09-25,"vt",1429,8
2021-09-25,"wa",19744,293
2021-09-25,"wi",21938,91
2021-09-25,"wv",11913,153
2021-09-25,"wy",3908,37
2021-10-02,"ak",7974,46
2021-10-02,"al",12379,447
2021-10-02,"ar",5343,149
2021-10-02,"az",18377,328
2021-10-02,"ca",52032,683
2021-10-02,"co",14343,159
2021-10-02,"ct",3333,149
2021-10-02,"de",3174,30
2021-10-02,"fl",37299,1719
2021-10-02,"ga",24527,764
2021-10-02,"hi",2074,54
2021-10-02,"ia",9911,80
2021-10-02,"id",9456,211
2021-10-02,"il",18743,274
2021-10-02,"in",17923,309
2021-10-02,"ks",6843,87
2021-10-02,"ky",20796,329
2021-10-02,"la",7382,247
2021-10-02,"ma",10770,96
2021-10-02,"md",8467,105
2021-10-02,"me",4276,13
2021-10-02,"mi",26703,225
2021-10-02,"mn",17608,104
2021-10-02,"mo",11007,190
2021-10-02,"ms",6314,221
2021-10-02,"mt",5970,72
2021-10-02,"nc",31474,497
2021-10-02,"nd",4300,17
2021-10-02,"ne",4604,435
2021-10-02,"nh",3309,9
2021-10-02,"nj",12089,142
2021-10-02,"nm",5027,63
2021-10-02,"nv",5833,151
2021-10-02,"ny",33800,303
2021-10-02,"oh",40551,606
2021-10-02,"ok",10826,234
2021-10-02,"or",10719,133
2021-10-02,"pa",31944,367
2021-10-02,"ri",2019,15
2021-10-02,"sc",18769,490
2021-10-02,"sd",2619,18
2021-10-02,"tn",21504,352
2021-10-02,"tx",68850,1853
2021-10-02,"ut",9511,74
2021-10-02,"va",19463,295
2021-10-02,"vt",1291,15
2021-10-02,"wa",20414,271
2021-10-02,"wi",20377,107
2021-10-02,"wv",10245,199
2021-10-02,"wy",3303,41
2021-10-09,"ak",5603,13
2021-10-09,"al",7679,388
2021-10-09,"ar",4829,107
2021-10-09,"az",16252,216
2021-10-09,"ca",42452,746
2021-10-09,"co",15281,170
2021-10-09,"ct",2942,17
2021-10-09,"de",3071,25
2021-10-09,"fl",25184,1368
2021-10-09,"ga",20604,900
2021-10-09,"hi",1432,36
2021-10-09,"ia",5773,91
2021-10-09,"id",8442,158
2021-10-09,"il",19240,251
2021-10-09,"in",16980,296
2021-10-09,"ks",6233,58
2021-10-09,"ky",14787,248
2021-10-09,"la",5423,185
2021-10-09,"ma",9886,93
2021-10-09,"md",7729,109
2021-10-09,"me",3480,49
2021-10-09,"mi",29474,265
2021-10-09,"mn",20856,135
2021-10-09,"mo",9262,174
2021-10-09,"ms",5055,165
2021-10-09,"mt",6675,62
2021-10-09,"nc",24845,499
2021-10-09,"nd",4157,21
2021-10-09,"ne",4471,15
2021-10-09,"nh",3445,16
2021-10-09,"nj",11962,125
2021-10-09,"nm",5128,57
2021-10-09,"nv",4078,118
2021-10-09,"ny",34502,239
2021-10-09,"oh",35632,586
2021-10-09,"ok",7563,264
2021-10-09,"or",9404,167
2021-10-09,"pa",36694,421
2021-10-09,"ri",1851,16
2021-10-09,"sc",13644,359
2021-10-09,"sd",2324,26
2021-10-09,"tn",16053,291
2021-10-09,"tx",53348,1198
2021-10-09,"ut",9981,51
2021-10-09,"va",18831,269
2021-10-09,"vt",1378,14
2021-10-09,"wa",17085,257
2021-10-09,"wi",20870,105
2021-10-09,"wv",8396,213
2021-10-09,"wy",3134,45
2021-10-16,"ak",6310,25
2021-10-16,"al",6002,322
2021-10-16,"ar",4168,364
2021-10-16,"az",15557,150
2021-10-16,"ca",37365,594
2021-10-16,"co",14939,184
2021-10-16,"ct",3115,51
2021-10-16,"de",2586,35
2021-10-16,"fl",18807,1192
2021-10-16,"ga",13032,632
2021-10-16,"hi",967,29
2021-10-16,"ia",8167,94
2021-10-16,"id",8408,134
2021-10-16,"il",15668,232
2021-10-16,"in",13860,263
2021-10-16,"ks",5687,39
2021-10-16,"ky",12873,237
2021-10-16,"la",4545,148
2021-10-16,"ma",9826,81
2021-10-16,"md",6793,120
2021-10-16,"me",2777,20
2021-10-16,"mi",30601,267
2021-10-16,"mn",19755,123
2021-10-16,"mo",7763,152
2021-10-16,"ms",3519,106
2021-10-16,"mt",5989,49
2021-10-16,"nc",21819,352
2021-10-16,"nd",3532,38
2021-10-16,"ne",4144,43
2021-10-16,"nh",3839,23
2021-10-16,"nj",10248,130
2021-10-16,"nm",4812,61
2021-10-16,"nv",4258,137
2021-10-16,"ny",32364,262
2021-10-16,"oh",32228,598
2021-10-16,"ok",9092,189
2021-10-16,"or",7653,179
2021-10-16,"pa",31928,511
2021-10-16,"ri",1835,6
2021-10-16,"sc",9969,303
2021-10-16,"sd",2141,18
2021-10-16,"tn",12395,306
2021-10-16,"tx",42960,1940
2021-10-16,"ut",8957,73
2021-10-16,"va",14779,316
2021-10-16,"vt",1610,10
2021-10-16,"wa",17021,212
2021-10-16,"wi",20150,156
2021-10-16,"wv",7518,173
2021-10-16,"wy",2834,39
2021-10-23,"ak",5421,79
2021-10-23,"al",6116,227
2021-10-23,"ar",3426,72
2021-10-23,"az",16364,351
2021-10-23,"ca",40225,934
2021-10-23,"co",17473,235
2021-10-23,"ct",3103,21
2021-10-23,"de",2184,32
2021-10-23,"fl",14564,944
2021-10-23,"ga",9700,745
2021-10-23,"hi",938,19
2021-10-23,"ia",6907,100
2021-10-23,"id",8141,157
2021-10-23,"il",15136,217
2021-10-23,"in",11242,225
2021-10-23,"ks",5597,46
2021-10-23,"ky",9772,246
2021-10-23,"la",3757,141
2021-10-23,"ma",9341,75
2021-10-23,"md",5687,93
2021-10-23,"me",3242,27
2021-10-23,"mi",27213,341
2021-10-23,"mn",14845,130
2021-10-23,"mo",6788,120
2021-10-23,"ms",3307,73
2021-10-23,"mt",5898,119
2021-10-23,"nc",16529,309
2021-10-23,"nd",3323,39
2021-10-23,"ne",3282,40
2021-10-23,"nh",3743,23
2021-10-23,"nj",8321,128
2021-10-23,"nm",5136,57
2021-10-23,"nv",4233,101
2021-10-23,"ny",27946,264
2021-10-23,"oh",25144,559
2021-10-23,"ok",7085,1138
2021-10-23,"or",8760,123
2021-10-23,"pa",28846,544
2021-10-23,"ri",1593,12
2021-10-23,"sc",7090,240
2021-10-23,"sd",2280,28
2021-10-23,"tn",9522,294
2021-10-23,"tx",30489,1262
2021-10-23,"ut",9748,61
2021-10-23,"va",11817,277
2021-10-23,"vt",1504,6
2021-10-23,"wa",15495,217
2021-10-23,"wi",12305,97
2021-10-23,"wv",6294,155
2021-10-23,"wy",3037,69
2021-10-30,"ak",4588,27
2021-10-30,"al",12056,167
2021-10-30,"ar",2995,103
2021-10-30,"az",17720,302
2021-10-30,"ca",43569,603
2021-10-30,"co",20635,239
2021-10-30,"ct",2357,25
2021-10-30,"de",1892,27
2021-10-30,"fl",12151,867
2021-10-30,"ga",8694,546
2021-10-30,"hi",955,21
2021-10-30,"ia",9706,117
2021-10-30,"id",6249,125
2021-10-30,"il",14615,206
2021-10-30,"in",11378,213
2021-10-30,"ks",5837,202
2021-10-30,"ky",8692,187
2021-10-30,"la",2840,85
2021-10-30,"ma",9270,75
2021-10-30,"md",5268,86
2021-10-30,"me",3292,45
2021-10-30,"mi",27891,351
2021-10-30,"mn",17304,132
2021-10-30,"mo",6661,97
2021-10-30,"ms",3221,85
2021-10-30,"mt",5280,99
2021-10-30,"nc",14104,285
2021-10-30,"nd",3603,45
2021-10-30,"ne",5790,37
2021-10-30,"nh",651,1
2021-10-30,"nj",8993,124
2021-10-30,"nm",6318,62
2021-10-30,"nv",3318,108
2021-10-30,"ny",25768,214
2021-10-30,"oh",23607,502
2021-10-30,"ok",5021,170
2021-10-30,"or",7527,88
2021-10-30,"pa",27310,451
2021-10-30,"ri",1407,6
2021-10-30,"sc",6080,244
2021-10-30,"sd",2151,17
2021-10-30,"tn",7111,202
2021-10-30,"tx",29026,921
2021-10-30,"ut",10987,80
2021-10-30,"va",10016,239
2021-10-30,"vt",1350,13
2021-10-30,"wa",14924,177
2021-10-30,"wi",14945,157
2021-10-30,"wv",5992,163
2021-10-30,"wy",2752,25
2021-11-06,"ak",4183,16
2021-11-06,"al",4087,261
2021-11-06,"ar",2985,113
2021-11-06,"az",20417,255
2021-11-06,"ca",43968,559
2021-11-06,"co",23236,272
2021-11-06,"ct",2386,26
2021-11-06,"de",1662,28
2021-11-06,"fl",10498,664
2021-11-06,"ga",6943,418
2021-11-06,"hi",768,44
2021-11-06,"ia",8275,104
2021-11-06,"id",5047,108
2021-11-06,"il",17459,212
2021-11-06,"in",12488,215
2021-11-06,"ks",5622,81
2021-11-06,"ky",8047,198
2021-11-06,"la",3378,68
2021-11-06,"ma",9558,84
2021-11-06,"md",4721,83
2021-11-06,"me",3513,40
2021-11-06,"mi",34409,314
2021-11-06,"mn",27458,159
2021-11-06,"mo",7514,154
2021-11-06,"ms",2238,73
2021-11-06,"mt",4605,69
2021-11-06,"nc",12139,201
2021-11-06,"nd",3426,29
2021-11-06,"ne",4516,26
2021-11-06,"nh",6883,53
2021-11-06,"nj",8841,108
2021-11-06,"nm",7533,64
2021-11-06,"nv",5425,82
2021-11-06,"ny",28737,279
2021-11-06,"oh",24923,406
2021-11-06,"ok",4231,169
2021-11-06,"or",7084,190
2021-11-06,"pa",28650,484
2021-11-06,"ri",1674,3
2021-11-06,"sc",5177,125
2021-11-06,"sd",2478,32
2021-11-06,"tn",6802,171
2021-11-06,"tx",21580,790
2021-11-06,"ut",10722,78
2021-11-06,"va",8771,218
2021-11-06,"vt",1985,20
2021-11-06,"wa",12263,170
2021-11-06,"wi",17190,126
2021-11-06,"wv",5262,92
2021-11-06,"wy",2392,69
2021-11-13,"ak",3028,90
2021-11-13,"al",3696,147
2021-11-13,"ar",3474,79
2021-11-13,"az",24856,243
2021-11-13,"ca",44453,594
2021-11-13,"co",24714,269
2021-11-13,"ct",2781,19
2021-11-13,"de",1921,22
2021-11-13,"fl",10302,364
2021-11-13,"ga",6229,378
2021-11-13,"hi",798,26
2021-11-13,"ia",9157,97
2021-11-13,"id",3550,99
2021-11-13,"il",22600,154
2021-11-13,"in",16228,190
2021-11-13,"ks",7524,123
2021-11-13,"ky",9346,285
2021-11-13,"la",2505,70
2021-11-13,"ma",11801,71
2021-11-13,"md",5451,85
